response_id,label,position
carebench_12,AUR,0.5282890252215405
carebench_12,DIR,0.5794137695978187
carebench_12,AUR,0.6087252897068848
carebench_12,AUR,0.6394001363326517
carebench_12,AUR,0.6721199727334697
carebench_12,AUR,0.7048398091342877
carebench_12,AUR,0.7205180640763463
carebench_12,DIR,0.7511929107021131
carebench_12,DIR,0.7839127471029311
carebench_12,QOP,0.94546693933197
carebench_121,VAC,0.0
carebench_121,NAC,0.038381018841591
carebench_121,SAC,0.1249127704117236
carebench_121,QOP,0.1967899511514305
carebench_121,QCL,0.2547103977669225
carebench_121,QCL,0.3237962316817864
carebench_121,QOP,0.3845080251221214
carebench_121,TEN,0.4389392882065596
carebench_121,NAC,0.5422191207257502
carebench_121,NAC,0.5652477320307048
carebench_121,NAC,0.6133984647592463
carebench_121,TEN,0.7020237264480111
carebench_121,ASAC,0.7536636427076064
carebench_121,DIR,0.7990230286113049
carebench_121,NAC,0.8604326587578507
carebench_121,TEN,0.9260293091416608
carebench_121,QOP,0.966503838101884
carebench_128,SAC,0.0
carebench_128,VAC,0.0
carebench_128,DIR,0.0405101275318829
carebench_128,DIR,0.0705176294073518
carebench_128,AUR,0.0705176294073518
carebench_128,DIR,0.1252813203300825
carebench_128,AUR,0.1252813203300825
carebench_128,NAC,0.2558139534883721
carebench_128,VAC,0.2558139534883721
carebench_128,QOP,0.2948237059264816
carebench_128,TEN,0.2948237059264816
carebench_128,DIR,0.3915978994748687
carebench_128,TEN,0.3915978994748687
carebench_128,DIR,0.436609152288072
carebench_128,AUR,0.436609152288072
carebench_128,DIR,0.5543885971492873
carebench_128,DIR,0.6121530382595649
carebench_128,TEN,0.6121530382595649
carebench_128,DIR,0.6969242310577645
carebench_128,QCL,0.7719429857464366
carebench_128,DIR,0.7989497374343586
carebench_128,TEN,0.7989497374343586
carebench_128,SAC,0.9444861215303826
carebench_128,VAC,0.9444861215303826
carebench_131,VAC,0.0
carebench_131,SAC,0.0869009584664536
carebench_131,DIR,0.113738019169329
carebench_131,DIR,0.1738019169329073
carebench_131,FIX,0.1738019169329073
carebench_131,DIR,0.2460063897763578
carebench_131,DIR,0.3118210862619808
carebench_131,DIR,0.3801916932907348
carebench_131,DIR,0.4345047923322683
carebench_131,VAC,0.5015974440894568
carebench_131,DIR,0.536741214057508
carebench_131,DIR,0.5846645367412141
carebench_131,DIR,0.6696485623003194
carebench_131,DIR,0.7233226837060703
carebench_131,DIR,0.8364217252396167
carebench_131,QOP,0.9105431309904152
carebench_138,SAC,0.0
carebench_138,VAC,0.0657276995305164
carebench_138,ASAC,0.2699530516431925
carebench_138,DIR,0.4835680751173709
carebench_138,RECT,0.6408450704225352
carebench_138,SAC,0.8051643192488263
carebench_138,SAC,0.9483568075117372
carebench_139,VAC,0.0
carebench_139,NAC,0.0
carebench_139,SAC,0.0412744388124547
carebench_139,RECT,0.0673425054308472
carebench_139,DIR,0.0970311368573497
carebench_139,FIX,0.0970311368573497
carebench_139,DIR,0.2186821144098479
carebench_139,FIX,0.2186821144098479
carebench_139,NAC,0.2766111513396089
carebench_139,DIR,0.3743664011585807
carebench_139,FIX,0.3743664011585807
carebench_139,DIR,0.444605358435916
carebench_139,SAC,0.444605358435916
carebench_139,VAC,0.5734974656046343
carebench_139,NAC,0.6437364228819696
carebench_139,DIR,0.6712527154236061
carebench_139,FIX,0.6712527154236061
carebench_139,DIR,0.7472845763939174
carebench_139,FIX,0.7472845763939174
carebench_139,SAC,0.8247646632874729
carebench_139,DIR,0.8530050687907313
carebench_139,SAC,0.8530050687907313
carebench_139,DIR,0.9138305575669804
carebench_139,SAC,0.9790007241129616
carebench_139,DIR,0.9790007241129616
carebench_148,SAC,0.0
carebench_148,SAC,0.0442708333333333
carebench_148,DIR,0.0989583333333333
carebench_148,DIR,0.1354166666666666
carebench_148,AUR,0.1354166666666666
carebench_148,DIR,0.1634114583333333
carebench_148,DIR,0.2291666666666666
carebench_148,AUR,0.2291666666666666
carebench_148,DIR,0.3404947916666667
carebench_148,AUR,0.3404947916666667
carebench_148,DIR,0.41015625
carebench_148,TEN,0.41015625
carebench_148,DIR,0.4446614583333333
carebench_148,DIR,0.4830729166666667
carebench_148,DIR,0.5729166666666666
carebench_148,RECT,0.6100260416666666
carebench_148,DIR,0.6100260416666666
carebench_148,DIR,0.701171875
carebench_148,SAC,0.7265625
carebench_148,AUR,0.7265625
carebench_148,DIR,0.7610677083333334
carebench_148,AUR,0.7610677083333334
carebench_148,SAC,0.7962239583333334
carebench_148,DIR,0.8177083333333334
carebench_148,AUR,0.8177083333333334
carebench_148,DIR,0.9231770833333334
carebench_148,QOP,0.9498697916666666
carebench_152,SAC,0.0
carebench_152,LMT,0.0327332242225859
carebench_152,VAC,0.0834697217675941
carebench_152,NAC,0.2438625204582651
carebench_152,DIR,0.3126022913256955
carebench_152,QOP,0.4320785597381342
carebench_152,QCL,0.5941080196399345
carebench_152,SEN,0.5941080196399345
carebench_152,SAC,0.7970540098199672
carebench_152,ASAC,0.9361702127659576
carebench_155,VAC,0.0
carebench_155,SAC,0.0
carebench_155,DIR,0.0592473979183346
carebench_155,TSH,0.0840672538030424
carebench_155,DIR,0.1505204163330664
carebench_155,SEN,0.2057646116893514
carebench_155,SEN,0.2305844675740592
carebench_155,DIR,0.3130504403522818
carebench_155,SAC,0.3506805444355484
carebench_155,DIR,0.4195356285028022
carebench_155,QCL,0.4963971176941553
carebench_155,SEN,0.5356285028022418
carebench_155,DIR,0.5932746196957566
carebench_155,ASAC,0.644515612489992
carebench_155,SAC,0.7093674939951962
carebench_155,VAC,0.7093674939951962
carebench_155,SAC,0.855884707766213
carebench_155,DIR,0.8967173738991193
carebench_155,SEN,0.921537229783827
carebench_155,DIR,0.9479583666933546
carebench_157,MEN,0.0
carebench_157,SEN,0.0796178343949044
carebench_157,TSH,0.0796178343949044
carebench_157,AUR,0.1902866242038216
carebench_157,TEN,0.2269108280254777
carebench_157,DIR,0.3009554140127388
carebench_157,FIX,0.3009554140127388
carebench_157,SEN,0.3877388535031847
carebench_157,DIR,0.3877388535031847
carebench_157,QCL,0.3877388535031847
carebench_157,SEN,0.4689490445859872
carebench_157,DIR,0.4689490445859872
carebench_157,FIX,0.4689490445859872
carebench_157,SEN,0.6281847133757962
carebench_157,DIR,0.7356687898089171
carebench_157,ASAC,0.7356687898089171
carebench_157,VAC,0.8535031847133758
carebench_157,SAC,0.9012738853503184
carebench_157,DIR,0.9530254777070064
carebench_157,QCL,0.9848726114649682
carebench_158,DIR,0.0
carebench_158,DIR,0.0252679938744257
carebench_158,SEN,0.0673813169984686
carebench_158,DIR,0.1286370597243491
carebench_158,DIR,0.2143950995405819
carebench_158,SEN,0.2947932618683001
carebench_158,SEN,0.3606431852986217
carebench_158,SEN,0.3805513016845329
carebench_158,DIR,0.4494640122511485
carebench_158,RECT,0.4885145482388974
carebench_158,RECT,0.5229709035222052
carebench_158,RECT,0.557427258805513
carebench_158,NAC,0.6110260336906586
carebench_158,SEN,0.6493108728943339
carebench_158,SAC,0.7603369065849923
carebench_158,SAC,0.8453292496171516
carebench_158,SAC,0.8560490045941807
carebench_158,DIR,0.8652373660030628
carebench_158,DIR,0.950229709035222
carebench_158,QCL,0.987748851454824
carebench_160,DIR,0.0
carebench_160,VAC,0.0986977381768334
carebench_160,VAC,0.1384509938313913
carebench_160,DIR,0.1850582590815627
carebench_160,DIR,0.2282385195339273
carebench_160,TEN,0.2693625771076079
carebench_160,QOP,0.3790267306374228
carebench_160,QOP,0.4256339958875942
carebench_160,QOP,0.4873200822481151
carebench_160,DIR,0.5359835503769705
carebench_160,DIR,0.5613433858807403
carebench_160,DIR,0.5832762165867033
carebench_160,DIR,0.6394790952707334
carebench_160,DIR,0.6963673749143249
carebench_160,TEN,0.7258396161754627
carebench_160,TEN,0.8231665524331734
carebench_160,TEN,0.8677176148046607
carebench_160,QOP,0.9239204934886908
carebench_160,DIR,0.9664153529814942
carebench_161,VAC,0.0
carebench_161,VAC,0.0739762219286657
carebench_161,DIR,0.1169088507265521
carebench_161,NAC,0.1446499339498018
carebench_161,NAC,0.2146631439894319
carebench_161,QCL,0.380449141347424
carebench_161,DIR,0.4484808454425363
carebench_161,DIR,0.5079260237780714
carebench_161,AUR,0.5647291941875826
carebench_161,AUR,0.6063408190224571
carebench_161,DIR,0.6875825627476883
carebench_161,QCL,0.7490092470277411
carebench_161,DIR,0.8467635402906208
carebench_161,DIR,0.8824306472919419
carebench_161,QOP,0.952443857331572
carebench_165,SAC,0.0
carebench_165,VAC,0.0437121721587088
carebench_165,DIR,0.0800268997982515
carebench_165,AUR,0.1136516476126429
carebench_165,AUR,0.1412239408204438
carebench_165,LMT,0.2259583053127101
carebench_165,VAC,0.2568930733019502
carebench_165,TEN,0.2703429724277068
carebench_165,DIR,0.3483523873570948
carebench_165,RECT,0.382649630127774
carebench_165,QOP,0.4398117014122394
carebench_165,DIR,0.5090786819098857
carebench_165,SAC,0.613315400134499
carebench_165,VAC,0.6536650975117687
carebench_165,SAC,0.7431069266980498
carebench_165,DIR,0.7626092804303968
carebench_165,DIR,0.7948890383322125
carebench_165,QCL,0.8876933422999328
carebench_165,DIR,0.96906523201076
carebench_182,LMT,0.0
carebench_182,VAC,0.0709798994974874
carebench_182,DIR,0.1400753768844221
carebench_182,TEN,0.1689698492462311
carebench_182,NAC,0.2638190954773869
carebench_182,DIR,0.353643216080402
carebench_182,DIR,0.4981155778894472
carebench_182,VAC,0.5910804020100503
carebench_182,VAC,0.621859296482412
carebench_182,LMT,0.7374371859296482
carebench_182,LMT,0.760678391959799
carebench_182,LMT,0.7788944723618091
carebench_182,LMT,0.8008793969849246
carebench_182,DIR,0.8297738693467337
carebench_182,TEN,0.867462311557789
carebench_182,QOP,0.9296482412060302
carebench_192,SAC,0.0
carebench_192,VAC,0.0
carebench_192,DIR,0.0546927751519243
carebench_192,NAC,0.0857528696826468
carebench_192,SAC,0.1316677920324105
carebench_192,LMT,0.1485482781904119
carebench_192,VAC,0.2565833896016205
carebench_192,SAC,0.3592167454422687
carebench_192,QCL,0.4287643484132343
carebench_192,TEN,0.4861580013504389
carebench_192,DIR,0.5050641458474004
carebench_192,TEN,0.6205266711681297
carebench_192,DIR,0.6205266711681297
carebench_192,NAC,0.7548953409858203
carebench_192,SAC,0.8480756245779878
carebench_192,VAC,0.8480756245779878
carebench_192,DIR,0.8852126941255908
carebench_192,QCL,0.9419311276164752
carebench_198,DIR,0.0
carebench_198,TSH,0.0
carebench_198,DIR,0.0442942942942942
carebench_198,LMT,0.0442942942942942
carebench_198,DIR,0.1861861861861861
carebench_198,NAC,0.2124624624624624
carebench_198,VAC,0.2124624624624624
carebench_198,DIR,0.3363363363363363
carebench_198,TSH,0.3363363363363363
carebench_198,DIR,0.4564564564564564
carebench_198,DIR,0.487987987987988
carebench_198,TEN,0.5135135135135135
carebench_198,DIR,0.5698198198198198
carebench_198,DIR,0.6126126126126126
carebench_198,AUR,0.6126126126126126
carebench_198,DIR,0.7387387387387387
carebench_198,SAC,0.8460960960960962
carebench_198,QCL,0.963963963963964
carebench_200,VAC,0.0
carebench_200,NAC,0.041405269761606
carebench_200,NAC,0.0947302383939774
carebench_200,DIR,0.1543287327478042
carebench_200,TSH,0.2565872020075282
carebench_200,AUR,0.2565872020075282
carebench_200,TEN,0.3105395232120451
carebench_200,NAC,0.3105395232120451
carebench_200,TEN,0.3670012547051443
carebench_200,TEN,0.3996235884567127
carebench_200,TEN,0.4491844416562108
carebench_200,NAC,0.4893350062735257
carebench_200,VAC,0.4893350062735257
carebench_200,DIR,0.5382685069008782
carebench_200,VAC,0.5746549560853199
carebench_200,TEN,0.595357590966123
carebench_200,NAC,0.624215809284818
carebench_200,TEN,0.6599749058971142
carebench_200,RECT,0.726474278544542
carebench_200,RECT,0.7703889585947302
carebench_200,RECT,0.8312421580928482
carebench_200,VAC,0.8820577164366374
carebench_200,QOP,0.9322459222082812
carebench_202,VAC,0.0
carebench_202,NAC,0.0306317804722399
carebench_202,SAC,0.1078493937460114
carebench_202,VAC,0.1403956604977664
carebench_202,AUR,0.194639438417358
carebench_202,DIR,0.2584556477345245
carebench_202,LMT,0.2852584556477345
carebench_202,DIR,0.3280153158902361
carebench_202,NAC,0.360561582641991
carebench_202,NAC,0.4211869814932993
carebench_202,SAC,0.4594767070835992
carebench_202,DIR,0.4716017868538609
carebench_202,QOP,0.5188257817485641
carebench_202,TSH,0.6292278238672623
carebench_202,AUR,0.6419910657306956
carebench_202,VAC,0.6898532227185705
carebench_202,VAC,0.7198468410976387
carebench_202,DIR,0.7402680280791321
carebench_202,QOP,0.7983407785577536
carebench_202,QOP,0.8213146139119336
carebench_202,QOP,0.8723675813656668
carebench_202,DIR,0.8908742820676452
carebench_202,DIR,0.9719208679004468
carebench_206,SAC,0.0
carebench_206,SAC,0.0242782152230971
carebench_206,VAC,0.0242782152230971
carebench_206,SAC,0.0688976377952756
carebench_206,VAC,0.0688976377952756
carebench_206,DIR,0.1469816272965879
carebench_206,NAC,0.1633858267716535
carebench_206,DIR,0.1633858267716535
carebench_206,NAC,0.192257217847769
carebench_206,AUR,0.192257217847769
carebench_206,DIR,0.192257217847769
carebench_206,NAC,0.2670603674540682
carebench_206,AUR,0.2670603674540682
carebench_206,DIR,0.2670603674540682
carebench_206,TSH,0.2670603674540682
carebench_206,AUR,0.3425196850393701
carebench_206,DIR,0.3425196850393701
carebench_206,TSH,0.3425196850393701
carebench_206,AUR,0.3674540682414698
carebench_206,DIR,0.3674540682414698
carebench_206,TSH,0.3674540682414698
carebench_206,AUR,0.4173228346456692
carebench_206,DIR,0.4173228346456692
carebench_206,TSH,0.4173228346456692
carebench_206,AUR,0.4645669291338583
carebench_206,DIR,0.4645669291338583
carebench_206,TSH,0.4645669291338583
carebench_206,AUR,0.536745406824147
carebench_206,DIR,0.536745406824147
carebench_206,TSH,0.536745406824147
carebench_206,AUR,0.5793963254593176
carebench_206,DIR,0.5793963254593176
carebench_206,TSH,0.5793963254593176
carebench_206,AUR,0.6358267716535433
carebench_206,DIR,0.6358267716535433
carebench_206,TSH,0.6358267716535433
carebench_206,DIR,0.6725721784776902
carebench_206,AUR,0.6948818897637795
carebench_206,DIR,0.6948818897637795
carebench_206,TSH,0.6948818897637795
carebench_206,DIR,0.786745406824147
carebench_206,DIR,0.8070866141732284
carebench_206,TSH,0.8070866141732284
carebench_206,DIR,0.8530183727034121
carebench_206,TSH,0.8530183727034121
carebench_206,DIR,0.905511811023622
carebench_206,FIX,0.905511811023622
carebench_206,RECT,0.905511811023622
carebench_206,TSH,0.905511811023622
carebench_206,QCL,0.9619422572178478
carebench_212,SAC,0.0
carebench_212,VAC,0.0307793058284217
carebench_212,LMT,0.129011132940406
carebench_212,AUR,0.2685003274394237
carebench_212,DIR,0.3418467583497053
carebench_212,AUR,0.3614931237721022
carebench_212,DIR,0.441388343156516
carebench_212,DIR,0.4859201047806156
carebench_212,QOP,0.5651604453176162
carebench_212,QCL,0.5651604453176162
carebench_212,DIR,0.6601178781925344
carebench_212,DIR,0.7472167648984938
carebench_212,NAC,0.816633922724296
carebench_212,TEN,0.8356254092992796
carebench_212,QOP,0.9187950229207597
carebench_213,VAC,0.0
carebench_213,LMT,0.0
carebench_213,TEN,0.0705035971223021
carebench_213,SAC,0.0705035971223021
carebench_213,VAC,0.1014388489208633
carebench_213,DIR,0.1733812949640287
carebench_213,AUR,0.2043165467625899
carebench_213,VAC,0.2043165467625899
carebench_213,DIR,0.3057553956834532
carebench_213,AUR,0.3625899280575539
carebench_213,DIR,0.3625899280575539
carebench_213,NAC,0.4093525179856115
carebench_213,AUR,0.4388489208633093
carebench_213,AUR,0.4633093525179856
carebench_213,TEN,0.4741007194244604
carebench_213,AUR,0.5460431654676259
carebench_213,DIR,0.625179856115108
carebench_213,AUR,0.625179856115108
carebench_213,DIR,0.6942446043165468
carebench_213,QOP,0.7230215827338129
carebench_213,QCL,0.7683453237410072
carebench_213,DIR,0.8661870503597122
carebench_214,SAC,0.0
carebench_214,VAC,0.090728476821192
carebench_214,TEN,0.1410596026490066
carebench_214,DIR,0.1781456953642384
carebench_214,VAC,0.2231788079470198
carebench_214,VAC,0.3596026490066225
carebench_214,DIR,0.4264900662251655
carebench_214,SAC,0.4655629139072847
carebench_214,DIR,0.5225165562913907
carebench_214,DIR,0.5834437086092715
carebench_214,RECT,0.6841059602649007
carebench_214,DIR,0.7437086092715232
carebench_214,SAC,0.8258278145695365
carebench_214,DIR,0.904635761589404
carebench_214,QCL,0.9529801324503312
carebench_22,DIR,0.0
carebench_22,LMT,0.0651685393258427
carebench_22,SEN,0.1146067415730337
carebench_22,DIR,0.1146067415730337
carebench_22,VIN,0.1925093632958801
carebench_22,DIR,0.2187265917602996
carebench_22,LMT,0.2419475655430711
carebench_22,LMT,0.2741573033707865
carebench_22,LMT,0.3078651685393258
carebench_22,LMT,0.3385767790262172
carebench_22,QCL,0.3805243445692884
carebench_22,NAC,0.4067415730337079
carebench_22,DIR,0.4299625468164794
carebench_22,DIR,0.5026217228464419
carebench_22,DIR,0.6127340823970038
carebench_22,DIR,0.6906367041198502
carebench_22,DIR,0.7820224719101123
carebench_22,SIN,0.8307116104868913
carebench_22,QOP,0.902621722846442
carebench_223,AUR,0.0
carebench_223,DIR,0.0784695201037613
carebench_223,TSH,0.1037613488975356
carebench_223,DIR,0.1718547341115434
carebench_223,SIN,0.1926070038910506
carebench_223,AUR,0.2671854734111543
carebench_223,AUR,0.2989623865110246
carebench_223,AUR,0.351491569390402
carebench_223,SIN,0.3988326848249027
carebench_223,QOP,0.4915693904020752
carebench_223,AUR,0.51621271076524
carebench_223,DIR,0.5648508430609598
carebench_223,SAC,0.6608300907911803
carebench_223,AUR,0.6835278858625162
carebench_223,AUR,0.7133592736705577
carebench_223,QCL,0.7561608300907912
carebench_223,DIR,0.7607003891050583
carebench_223,DIR,0.8119325551232166
carebench_223,QCL,0.8722438391699092
carebench_223,RECT,0.8722438391699092
carebench_223,SIN,0.9111543450064852
carebench_235,VAC,0.0
carebench_235,SEN,0.3457484188334505
carebench_235,QCL,0.3457484188334505
carebench_235,DIR,0.4174279690794097
carebench_235,SAC,0.4174279690794097
carebench_235,DIR,0.4624033731553057
carebench_235,ASAC,0.4624033731553057
carebench_235,DIR,0.5460295151089248
carebench_235,NAC,0.6654954321855235
carebench_235,SAC,0.7336612789880534
carebench_235,DIR,0.8678847505270555
carebench_235,RECT,0.8678847505270555
carebench_235,QCL,0.9395643007730148
carebench_244,VAC,0.0
carebench_244,VAC,0.030529172320217
carebench_244,TEN,0.0854816824966078
carebench_244,AUR,0.1241519674355495
carebench_244,TEN,0.2103120759837177
carebench_244,TEN,0.2578018995929443
carebench_244,TEN,0.3005427408412483
carebench_244,DIR,0.3677069199457259
carebench_244,LMT,0.4084124830393487
carebench_244,DIR,0.5278154681139756
carebench_244,DIR,0.5495251017639078
carebench_244,TEN,0.6112618724559024
carebench_244,DIR,0.680461329715061
carebench_244,DIR,0.7442333785617368
carebench_244,TEN,0.8059701492537313
carebench_244,QOP,0.9063772048846676
carebench_250,NAC,0.0
carebench_250,SAC,0.0220048899755501
carebench_250,DIR,0.0617359413202934
carebench_250,TEN,0.1039119804400978
carebench_250,TEN,0.1265281173594132
carebench_250,TEN,0.1894865525672371
carebench_250,TEN,0.2701711491442543
carebench_250,QOP,0.3508557457212714
carebench_250,QCL,0.4003667481662591
carebench_250,QOP,0.4529339853300733
carebench_250,DIR,0.5495110024449877
carebench_250,DIR,0.6191931540342298
carebench_250,DIR,0.6827628361858191
carebench_250,DIR,0.7371638141809291
carebench_250,TEN,0.7897310513447433
carebench_250,DIR,0.8575794621026895
carebench_250,RECT,0.8918092909535452
carebench_250,QOP,0.9621026894865524
carebench_265,VAC,0.0
carebench_265,VAC,0.0577806959947472
carebench_265,VAC,0.1149047931713723
carebench_265,NAC,0.1595535128036769
carebench_265,NAC,0.2665791201575837
carebench_265,DIR,0.2843072882468812
carebench_265,VAC,0.3131976362442548
carebench_265,AUR,0.4097176625082074
carebench_265,TEN,0.4425476034143139
carebench_265,DIR,0.5187130663164806
carebench_265,DIR,0.5489166119500984
carebench_265,AUR,0.603414313854235
carebench_265,DIR,0.6900853578463558
carebench_265,SAC,0.7261982928430729
carebench_265,SAC,0.8128693368351937
carebench_265,QCL,0.8693368351936966
carebench_265,RECT,0.917925147734734
carebench_270,SEN,0.0
carebench_270,VAC,0.0
carebench_270,SAC,0.0
carebench_270,TEN,0.0
carebench_270,LMT,0.0
carebench_270,DIR,0.0687719298245614
carebench_270,TSH,0.0687719298245614
carebench_270,DIR,0.0968421052631579
carebench_270,TSH,0.0968421052631579
carebench_270,VAC,0.1143859649122807
carebench_270,NAC,0.1143859649122807
carebench_270,LMT,0.1143859649122807
carebench_270,VAC,0.159298245614035
carebench_270,LMT,0.159298245614035
carebench_270,VAC,0.2049122807017543
carebench_270,LMT,0.2049122807017543
carebench_270,VAC,0.256140350877193
carebench_270,LMT,0.256140350877193
carebench_270,VAC,0.2933333333333333
carebench_270,LMT,0.2933333333333333
carebench_270,DIR,0.3340350877192982
carebench_270,TSH,0.3340350877192982
carebench_270,TEN,0.3621052631578947
carebench_270,VAC,0.3621052631578947
carebench_270,LMT,0.3621052631578947
carebench_270,TEN,0.535438596491228
carebench_270,VAC,0.535438596491228
carebench_270,LMT,0.535438596491228
carebench_270,TEN,0.5768421052631579
carebench_270,NAC,0.5768421052631579
carebench_270,DIR,0.5768421052631579
carebench_270,DIR,0.6743859649122808
carebench_270,TSH,0.6743859649122808
carebench_270,QCL,0.7052631578947368
carebench_270,QCL,0.7607017543859649
carebench_270,QCL,0.8161403508771929
carebench_270,DIR,0.8491228070175438
carebench_270,TSH,0.8491228070175438
carebench_270,VAC,0.8673684210526316
carebench_270,NAC,0.8673684210526316
carebench_270,LMT,0.8673684210526316
carebench_270,QOP,0.9614035087719298
carebench_274,SAC,0.0
carebench_274,LMT,0.082901554404145
carebench_274,DIR,0.1392487046632124
carebench_274,TEN,0.172279792746114
carebench_274,DIR,0.2461139896373056
carebench_274,RECT,0.3063471502590673
carebench_274,FIX,0.3063471502590673
carebench_274,DIR,0.3691709844559585
carebench_274,DIR,0.4216321243523316
carebench_274,DIR,0.4630829015544041
carebench_274,DIR,0.5123056994818653
carebench_274,QCL,0.5874352331606217
carebench_274,RECT,0.6159326424870466
carebench_274,DIR,0.6768134715025906
carebench_274,SAC,0.7966321243523317
carebench_274,SAC,0.836139896373057
carebench_274,QOP,0.9481865284974094
carebench_277,SAC,0.0
carebench_277,SAC,0.032488628979857
carebench_277,DIR,0.0760233918128654
carebench_277,TSH,0.0994152046783625
carebench_277,TEN,0.1435997400909681
carebench_277,DIR,0.2228719948018193
carebench_277,SAC,0.2228719948018193
carebench_277,LMT,0.248862897985705
carebench_277,LMT,0.2846003898635477
carebench_277,LMT,0.3092917478882391
carebench_277,LMT,0.3372319688109161
carebench_277,LMT,0.3749187784275503
carebench_277,DIR,0.4054580896686159
carebench_277,DIR,0.5782975958414555
carebench_277,RECT,0.6107862248213125
carebench_277,SAC,0.6107862248213125
carebench_277,DIR,0.6627680311890838
carebench_277,LMT,0.7257959714100065
carebench_277,SAC,0.7719298245614035
carebench_277,DIR,0.7914230019493177
carebench_277,DIR,0.8232618583495777
carebench_277,QCL,0.8531513970110461
carebench_277,QCL,0.8862897985705003
carebench_277,SAC,0.9467186484730344
carebench_277,SAC,0.9779077322936972
carebench_28,SAC,0.0
carebench_28,VAC,0.0
carebench_28,DIR,0.0661375661375661
carebench_28,SEN,0.1329365079365079
carebench_28,TEN,0.1329365079365079
carebench_28,LMT,0.203042328042328
carebench_28,LMT,0.2288359788359788
carebench_28,LMT,0.2605820105820106
carebench_28,LMT,0.2929894179894179
carebench_28,LMT,0.3148148148148148
carebench_28,AUR,0.3425925925925926
carebench_28,VAC,0.3829365079365079
carebench_28,NAC,0.3829365079365079
carebench_28,DIR,0.4470899470899471
